通貨ペア	買い業者	売り業者	買いswap	売りswap	買い+売りswap	100万・100万で両建てした時のswap	spread分を取り戻すまでの日数
EUR/USD	マネーパートナーズ(パートナーズFX)	GMOクリック証券(FXネオ)	0	8	8	6.1533728174756	19.5225875
EUR/USD	DMM FX	FXトレード・フィナンシャル(高速FX)	-2	10	8	6.1533728174756	15.017375
EUR/USD	ライブスター証券	GMOクリック証券(FXネオ)	0	8	8	6.1533728174756	28.5330125
GBP/JPY	ライブスター証券	DMM FX	25	-15	10	5.5674637418924	45
GBP/JPY	マネーパートナーズ(パートナーズFX)	DMM FX	25	-15	10	5.5674637418924	30
GBP/JPY	マネーパートナーズ(パートナーズFX nano)	DMM FX	25	-15	10	5.5674637418924	29
NZD/JPY	マネーパートナーズ(パートナーズFX)	FXプライム(選べる外貨)	78	-73	5	5.5053952873816	88
EUR/JPY	ライブスター証券	GMOクリック証券(FXネオ)	3	4	7	5.3842012152911	35.714285714286
EUR/USD	DMM FX	サクソバンクFX(FX CHOICE)	-2	9	7	5.3842012152911	18.878985714286
EUR/USD	DMM FX	サクソバンクFX(スタンダード)	-2	9	7	5.3842012152911	25.744071428571
AUD/USD	サクソバンクFX(FX CHOICE)	DMM FX	50	-45	5	5.3541216028098	60.0695
AUD/JPY	JFX	外為オンライン	70	-65	5	5.3541216028098	118
AUD/USD	サクソバンクFX(スタンダード)	DMM FX	50	-45	5	5.3541216028098	76.88896
AUD/USD	FXプライム(直トレFX)	みんなのFX	55	-50	5	5.3541216028098	43.25004
AUD/JPY	ヒロセ通商(LION FX)	外為オンライン	70	-65	5	5.3541216028098	118
AUD/USD	FXプライム(選べる外貨)	みんなのFX	55	-50	5	5.3541216028098	72.0834
CHF/JPY	ライブスター証券	サクソバンクFX(FX CHOICE)	1	5	6	4.8728589875823	86.666666666667
EUR/JPY	DMM FX	GMOクリック証券(FXネオ)	2	4	6	4.6150296131067	20
EUR/USD	DMM FX	GMOクリック証券(FXネオ)	-2	8	6	4.6150296131067	20.023166666667
GBP/JPY	マネーパートナーズ(パートナーズFX nano)	FXトレード・フィナンシャル(高速FX)	25	-17	8	4.4539709935139	35
GBP/JPY	ライブスター証券	FXトレード・フィナンシャル(高速FX)	25	-17	8	4.4539709935139	55
GBP/JPY	マネーパートナーズ(パートナーズFX)	FXトレード・フィナンシャル(高速FX)	25	-17	8	4.4539709935139	36.25
GBP/JPY	GMOクリック証券(FXネオ)	DMM FX	23	-15	8	4.4539709935139	27.5
AUD/JPY	ヒロセ通商(LION FX)	ライブスター証券	70	-66	4	4.2832972822479	102.5
AUD/JPY	JFX	ライブスター証券	70	-66	4	4.2832972822479	102.5
USD/JPY	マネーパートナーズ(パートナーズFX nano)	DMM FX	6	-1	5	4.1618458618767	12
USD/JPY	FXトレード・フィナンシャル(高速FX)	DMM FX	6	-1	5	4.1618458618767	22
CHF/JPY	マネーパートナーズ(パートナーズFX)	サクソバンクFX(FX CHOICE)	0	5	5	4.0607158229853	116
CHF/JPY	DMM FX	FXブロードネット	-15	20	5	4.0607158229853	112
CHF/JPY	マネーパートナーズ(パートナーズFX nano)	サクソバンクFX(FX CHOICE)	0	5	5	4.0607158229853	88
GBP/JPY	ライブスター証券	FXブロードネット	25	-18	7	3.8972246193247	115.71428571429
GBP/JPY	マネーパートナーズ(パートナーズFX)	FXブロードネット	25	-18	7	3.8972246193247	94.285714285714
GBP/JPY	マネーパートナーズ(パートナーズFX nano)	FXブロードネット	25	-18	7	3.8972246193247	92.857142857143
EUR/JPY	ライブスター証券	みんなのFX	3	2	5	3.8458580109222	50
EUR/JPY	マネーパートナーズ(パートナーズFX)	GMOクリック証券(FXネオ)	1	4	5	3.8458580109222	34
EUR/USD	ライブスター証券	みんなのFX	0	5	5	3.8458580109222	55.26394
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	GMOクリック証券(FXネオ)	1	4	5	3.8458580109222	26
EUR/JPY	ライブスター証券	サクソバンクFX(FX CHOICE)	3	2	5	3.8458580109222	68
EUR/JPY	ライブスター証券	サクソバンクFX(スタンダード)	3	2	5	3.8458580109222	68
EUR/USD	マネーパートナーズ(パートナーズFX)	みんなのFX	0	5	5	3.8458580109222	40.84726
GBP/USD	外為オンライン	FXトレード・フィナンシャル(高速FX)	15	-9	6	3.3404782451354	80.092666666667
GBP/USD	ライブスター証券	FXトレード・フィナンシャル(高速FX)	15	-9	6	3.3404782451354	76.088033333333
GBP/JPY	ライブスター証券	FXプライム(選べる外貨)	25	-19	6	3.3404782451354	86.666666666667
GBP/JPY	GMOクリック証券(FXネオ)	FXトレード・フィナンシャル(高速FX)	23	-17	6	3.3404782451354	35
GBP/JPY	ライブスター証券	FXプライム(直トレFX)	25	-19	6	3.3404782451354	88.333333333333
GBP/JPY	マネーパートナーズ(パートナーズFX)	FXプライム(選べる外貨)	25	-19	6	3.3404782451354	61.666666666667
GBP/JPY	マネーパートナーズ(パートナーズFX)	FXプライム(直トレFX)	25	-19	6	3.3404782451354	63.333333333333
GBP/JPY	マネーパートナーズ(パートナーズFX nano)	FXプライム(直トレFX)	25	-19	6	3.3404782451354	61.666666666667
GBP/JPY	マネーパートナーズ(パートナーズFX nano)	FXプライム(選べる外貨)	25	-19	6	3.3404782451354	60
USD/JPY	外為オンライン	DMM FX	5	-1	4	3.3294766895013	32.5
USD/JPY	ライブスター証券	DMM FX	5	-1	4	3.3294766895013	30
USD/JPY	GMOクリック証券(FXネオ)	DMM FX	5	-1	4	3.3294766895013	15
AUD/JPY	みんなのFX	FXプライム(直トレFX)	53	-50	3	3.2124729616859	76.666666666667
AUD/JPY	みんなのFX	FXプライム(選べる外貨)	53	-50	3	3.2124729616859	66.666666666667
EUR/JPY	ライブスター証券	FXトレード・フィナンシャル(高速FX)	3	1	4	3.0766864087378	60
EUR/JPY	JFX	GMOクリック証券(FXネオ)	0	4	4	3.0766864087378	35
EUR/JPY	DMM FX	サクソバンクFX(FX CHOICE)	2	2	4	3.0766864087378	52.5
EUR/JPY	DMM FX	みんなのFX	2	2	4	3.0766864087378	30
EUR/JPY	DMM FX	サクソバンクFX(スタンダード)	2	2	4	3.0766864087378	52.5
EUR/USD	ライブスター証券	FXプライム(選べる外貨)	0	4	4	3.0766864087378	72.0834
EUR/JPY	ライブスター証券	FXプライム(選べる外貨)	3	1	4	3.0766864087378	80
EUR/USD	マネーパートナーズ(パートナーズFX)	FXプライム(選べる外貨)	0	4	4	3.0766864087378	54.06255
EUR/USD	ライブスター証券	FXプライム(直トレFX)	0	4	4	3.0766864087378	66.07645
EUR/JPY	ヒロセ通商(LION FX)	GMOクリック証券(FXネオ)	0	4	4	3.0766864087378	37.5
EUR/USD	マネーパートナーズ(パートナーズFX)	FXプライム(直トレFX)	0	4	4	3.0766864087378	48.0556
EUR/JPY	ライブスター証券	FXプライム(直トレFX)	3	1	4	3.0766864087378	82.5
GBP/JPY	GMOクリック証券(FXネオ)	FXブロードネット	23	-18	5	2.7837318709462	116
GBP/USD	ライブスター証券	DMM FX	15	-10	5	2.7837318709462	96.1112
GBP/USD	外為オンライン	DMM FX	15	-10	5	2.7837318709462	100.91676
GBP/USD	FXブロードネット	FXトレード・フィナンシャル(高速FX)	14	-9	5	2.7837318709462	86.50008
CHF/JPY	DMM FX	みんなのFX	-15	18	3	2.4364294937912	60
EUR/JPY	ライブスター証券	FXブロードネット	3	0	3	2.3075148065533	90
EUR/USD	DMM FX	みんなのFX	-2	5	3	2.3075148065533	56.064866666667
EUR/JPY	FXトレード・フィナンシャル(高速FX)	GMOクリック証券(FXネオ)	-1	4	3	2.3075148065533	36.666666666667
EUR/JPY	DMM FX	FXトレード・フィナンシャル(高速FX)	2	1	3	2.3075148065533	36.666666666667
EUR/JPY	DMM FX	FXプライム(直トレFX)	2	1	3	2.3075148065533	66.666666666667
EUR/JPY	DMM FX	FXプライム(選べる外貨)	2	1	3	2.3075148065533	63.333333333333
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	サクソバンクFX(スタンダード)	1	2	3	2.3075148065533	73.333333333333
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	サクソバンクFX(FX CHOICE)	1	2	3	2.3075148065533	73.333333333333
EUR/JPY	マネーパートナーズ(パートナーズFX)	みんなのFX	1	2	3	2.3075148065533	56.666666666667
EUR/JPY	マネーパートナーズ(パートナーズFX)	サクソバンクFX(FX CHOICE)	1	2	3	2.3075148065533	86.666666666667
EUR/JPY	マネーパートナーズ(パートナーズFX)	サクソバンクFX(スタンダード)	1	2	3	2.3075148065533	86.666666666667
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	みんなのFX	1	2	3	2.3075148065533	43.333333333333
GBP/JPY	GMOクリック証券(FXネオ)	FXプライム(直トレFX)	23	-19	4	2.226985496757	75
GBP/JPY	GMOクリック証券(FXネオ)	FXプライム(選べる外貨)	23	-19	4	2.226985496757	72.5
GBP/USD	FXブロードネット	DMM FX	14	-10	4	2.226985496757	114.13205
AUD/JPY	マネーパートナーズ(パートナーズFX)	DMM FX	48	-46	2	2.1416486411239	95
AUD/JPY	FXトレード・フィナンシャル(高速FX)	FXプライム(選べる外貨)	52	-50	2	2.1416486411239	90
AUD/JPY	FXトレード・フィナンシャル(高速FX)	FXプライム(直トレFX)	52	-50	2	2.1416486411239	105
USD/JPY	サクソバンクFX(スタンダード)	DMM FX	3	-1	2	1.6647383447507	35
USD/JPY	サクソバンクFX(FX CHOICE)	DMM FX	3	-1	2	1.6647383447507	45
USD/JPY	FXブロードネット	DMM FX	3	-1	2	1.6647383447507	30
USD/JPY	みんなのFX	DMM FX	3	-1	2	1.6647383447507	35
USD/JPY	ヒロセ通商(LION FX)	DMM FX	3	-1	2	1.6647383447507	30
USD/JPY	JFX	DMM FX	3	-1	2	1.6647383447507	30
EUR/USD	ライブスター証券	DMM FX	0	2	2	1.5383432043689	114.13205
EUR/USD	DMM FX	FXプライム(選べる外貨)	-2	4	2	1.5383432043689	90.10425
EUR/JPY	ヒロセ通商(LION FX)	みんなのFX	0	2	2	1.5383432043689	75
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	FXトレード・フィナンシャル(高速FX)	1	1	2	1.5383432043689	60
EUR/JPY	DMM FX	FXブロードネット	2	0	2	1.5383432043689	70
EUR/JPY	JFX	みんなのFX	0	2	2	1.5383432043689	70
EUR/JPY	JFX	サクソバンクFX(スタンダード)	0	2	2	1.5383432043689	115
EUR/USD	DMM FX	FXプライム(直トレFX)	-2	4	2	1.5383432043689	78.09035
EUR/USD	マネーパートナーズ(パートナーズFX)	DMM FX	0	2	2	1.5383432043689	78.09035
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	FXプライム(選べる外貨)	1	1	2	1.5383432043689	100
EUR/JPY	マネーパートナーズ(パートナーズFX)	FXトレード・フィナンシャル(高速FX)	1	1	2	1.5383432043689	80
EUR/JPY	JFX	サクソバンクFX(FX CHOICE)	0	2	2	1.5383432043689	115
EUR/JPY	マネーパートナーズ(パートナーズFX nano)	FXプライム(直トレFX)	1	1	2	1.5383432043689	105
GBP/JPY	FXトレード・フィナンシャル(高速FX)	DMM FX	17	-15	2	1.1134927483785	105
USD/JPY	マネーパートナーズ(パートナーズFX)	DMM FX	2	-1	1	0.83236917237533	80
USD/JPY	FXプライム(選べる外貨)	DMM FX	2	-1	1	0.83236917237533	90
USD/JPY	FXプライム(直トレFX)	DMM FX	2	-1	1	0.83236917237533	100
EUR/JPY	FXトレード・フィナンシャル(高速FX)	みんなのFX	-1	2	1	0.76917160218445	110
